id,user_id,vehicle_model_id,package_id,travel_type_id,from_area_id,to_area_id,from_city_id,to_city_id,from_date,to_date,online_booking,mobile_site_booking,booking_created,from_lat,from_long,to_lat,to_long,,
180934,46150,12,NULL,2,788,25,15,NULL,10/25/2013 15:30,10/25/2013,0,0,10/25/2013 10:23,12.92471,77.49867,12.98059,77.57475,,
180943,42694,12,NULL,2,471,393,15,NULL,10/26/2013 4:30,10/26/2013,1,0,10/25/2013 10:52,13.01854,77.63524,13.19956,77.70688,,
180946,41397,12,NULL,2,1157,393,15,NULL,11/1/2013 4:00,11/1/2013,1,0,10/25/2013 11:01,13.05121,77.54113,13.19956,77.70688,,
180951,46160,89,NULL,2,1262,1270,15,NULL,10/25/2013 16:30,10/25/2013,1,0,10/25/2013 11:32,12.81575,77.68465,12.921772,77.620358,,
180952,44219,12,NULL,2,393,515,15,NULL,10/26/2013 23:15,10/27/2013,0,0,10/25/2013 11:36,13.19956,77.70688,12.97896,77.67345,,
180956,46164,12,NULL,2,393,571,15,NULL,10/26/2013 4:45,10/26/2013,1,0,10/25/2013 11:57,13.19956,77.70688,12.95185,77.69642,,
180967,46174,85,NULL,2,580,393,15,NULL,10/25/2013 17:00,10/25/2013,0,0,10/25/2013 12:38,12.97038,77.61045,13.19956,77.70688,,
180978,46180,12,NULL,2,1096,1384,15,NULL,10/25/2013 21:00,10/25/2013,0,0,10/25/2013 14:18,12.96519,77.71932,13.02853,77.54625,,
180986,22636,28,NULL,2,87,353,15,NULL,10/25/2013 21:15,10/25/2013,1,0,10/25/2013 14:58,12.97003,77.60658,13.03241,77.59914,,
180992,46185,89,NULL,2,1384,105,15,NULL,10/26/2013 5:00,10/26/2013,1,0,10/25/2013 15:28,13.02853,77.54625,13.01766,77.64503,,
180998,46185,91,NULL,2,1384,105,15,NULL,10/26/2013 5:00,10/26/2013,0,0,10/25/2013 15:47,13.02853,77.54625,13.01766,77.64503,,
181000,33925,12,NULL,2,585,1330,15,NULL,10/25/2013 22:45,10/25/2013,1,0,10/25/2013 16:05,12.97677,77.5727,12.953434,77.70651,,
181007,44954,12,NULL,2,293,176,15,NULL,10/26/2013 19:45,10/26/2013,0,1,10/25/2013 16:51,12.849482,77.663187,12.9073,77.69512,,
181013,46200,28,NULL,2,1142,585,15,NULL,10/25/2013 23:45,10/26/2013,1,0,10/25/2013 17:04,13.03369,77.62821,12.97677,77.5727,,
181022,41565,12,NULL,2,308,393,15,NULL,10/26/2013 10:00,10/26/2013,1,0,10/25/2013 17:29,12.99049,77.69798,13.19956,77.70688,,
181027,46207,12,NULL,2,1096,393,15,NULL,10/25/2013 20:00,10/25/2013,1,0,10/25/2013 18:06,12.96519,77.71932,13.19956,77.70688,,
181028,46208,12,NULL,2,542,393,15,NULL,10/26/2013 17:00,10/26/2013,1,0,10/25/2013 18:39,12.93823,77.62289,13.19956,77.70688,,
181039,44193,90,NULL,2,393,142,15,NULL,10/26/2013 3:00,10/26/2013,0,0,10/25/2013 19:47,13.19956,77.70688,12.91281,77.60923,,
181048,46219,90,NULL,2,1270,393,15,NULL,10/26/2013 5:00,10/26/2013,1,0,10/25/2013 20:23,12.921772,77.620358,13.19956,77.70688,,
181060,20837,12,NULL,2,142,393,15,NULL,10/26/2013 4:15,10/26/2013,0,1,10/25/2013 21:39,12.91281,77.60923,13.19956,77.70688,,
181067,36846,89,NULL,2,353,1026,15,NULL,10/25/2013 22:30,10/25/2013,0,0,10/25/2013 22:09,13.03241,77.59914,13.10482,77.57631,,
181089,46241,12,NULL,2,542,393,15,NULL,10/26/2013 8:30,10/26/2013,1,0,10/26/2013 0:35,12.93823,77.62289,13.19956,77.70688,,
181094,46244,12,NULL,2,585,171,15,NULL,10/26/2013 7:15,10/26/2013,0,1,10/26/2013 3:52,12.97677,77.5727,12.98479,77.66128,,
181097,44489,90,NULL,2,330,83,15,NULL,10/26/2013 16:15,10/26/2013,0,0,10/26/2013 4:41,12.858833,77.589127,12.92415,77.67229,,
181108,36209,12,NULL,2,1069,393,15,NULL,10/27/2013 6:30,10/27/2013,1,0,10/26/2013 8:34,12.949764,77.643524,13.19956,77.70688,,
181111,45270,65,3,3,1056,NULL,NULL,NULL,10/26/2013 12:30,10/26/2013,1,0,10/26/2013 9:14,12.919199,77.60931,NULL,NULL,,
181112,46250,12,NULL,2,603,393,15,NULL,10/26/2013 16:00,10/26/2013,1,0,10/26/2013 9:28,12.97357,77.61043,13.19956,77.70688,,
181113,32599,12,1,3,293,NULL,NULL,NULL,10/26/2013 17:00,10/26/2013,0,0,10/26/2013 9:36,12.849482,77.663187,NULL,NULL,,
181117,25500,12,NULL,2,1039,585,15,NULL,10/27/2013 3:00,10/27/2013,0,0,10/26/2013 10:15,12.979949,77.642913,12.97677,77.5727,,
181119,46253,12,NULL,2,1333,393,15,NULL,10/26/2013 17:30,10/26/2013,0,0,10/26/2013 10:20,12.895675,77.602293,13.19956,77.70688,,
181121,46254,12,NULL,2,25,393,15,NULL,10/26/2013 11:30,10/26/2013,0,0,10/26/2013 10:35,12.98059,77.57475,13.19956,77.70688,,
181127,46258,12,NULL,2,393,1320,15,NULL,10/27/2013 20:00,10/27/2013,0,0,10/26/2013 11:10,13.19956,77.70688,12.840674,77.65966,,
181130,35371,28,NULL,2,168,949,15,NULL,10/26/2013 16:00,10/26/2013,0,0,10/26/2013 11:22,12.99313,77.59828,12.98275,77.61582,,
181135,46262,12,2,3,585,NULL,NULL,NULL,10/26/2013 13:30,10/26/2013,0,0,10/26/2013 11:54,12.97677,77.5727,NULL,NULL,,
181141,42985,12,1,3,776,NULL,NULL,NULL,10/26/2013 17:00,10/26/2013,0,0,10/26/2013 12:29,13.01508,77.67796,NULL,NULL,,
181157,46276,12,NULL,2,571,393,15,NULL,10/26/2013 15:00,10/26/2013,1,0,10/26/2013 13:47,12.95185,77.69642,13.19956,77.70688,,
181163,46280,12,NULL,2,413,1026,15,NULL,10/26/2013 16:30,10/26/2013,0,0,10/26/2013 14:34,12.92171,77.59017,13.10482,77.57631,,
181171,46285,65,NULL,2,1043,293,15,NULL,10/27/2013 15:30,10/27/2013,0,0,10/26/2013 15:17,13.016558,77.621498,12.849482,77.663187,,
181172,46286,12,2,3,1301,NULL,NULL,NULL,10/27/2013 11:00,10/27/2013,0,1,10/26/2013 15:26,12.937222,77.626915,NULL,NULL,,
181174,40531,12,7,3,1096,NULL,NULL,NULL,10/27/2013 6:30,10/27/2013,0,0,10/26/2013 15:33,12.96519,77.71932,NULL,NULL,,
181175,3173,12,NULL,2,1281,393,15,NULL,10/31/2013 3:00,10/31/2013,1,0,10/26/2013 15:35,12.934634,77.611283,13.19956,77.70688,,
181180,42949,12,NULL,2,293,585,15,NULL,10/28/2013 15:30,10/28/2013,1,0,10/26/2013 16:22,12.849482,77.663187,12.97677,77.5727,,
181183,46290,12,NULL,2,1384,1317,15,NULL,11/14/2013 16:15,11/14/2013,1,0,10/26/2013 16:42,13.02853,77.54625,12.980419,77.604514,,
181190,46295,90,NULL,2,1045,393,15,NULL,10/31/2013 12:00,10/31/2013,1,0,10/26/2013 17:13,12.940238,77.589161,13.19956,77.70688,,
181193,44489,85,NULL,2,83,330,15,NULL,10/29/2013 7:45,10/29/2013,0,0,10/26/2013 17:17,12.92415,77.67229,12.858833,77.589127,,
181194,44489,90,NULL,2,83,330,15,NULL,10/30/2013 7:45,10/30/2013,0,0,10/26/2013 17:17,12.92415,77.67229,12.858833,77.589127,,
181195,44489,89,NULL,2,83,330,15,NULL,10/31/2013 7:45,10/31/2013,0,0,10/26/2013 17:17,12.92415,77.67229,12.858833,77.589127,,
181196,46295,12,NULL,2,393,1045,15,NULL,11/5/2013 9:30,11/5/2013,1,0,10/26/2013 17:19,13.19956,77.70688,12.940238,77.589161,,
181200,44489,89,NULL,2,330,83,15,NULL,10/30/2013 16:15,10/30/2013,0,0,10/26/2013 17:19,12.858833,77.589127,12.92415,77.67229,,
181204,46299,89,NULL,2,1165,1230,15,NULL,10/26/2013 19:00,10/26/2013,0,0,10/26/2013 17:48,12.990947,77.687112,13.02239,77.59492,,
181208,46300,12,NULL,2,105,393,15,NULL,10/27/2013 12:30,10/27/2013,0,0,10/26/2013 17:57,13.01766,77.64503,13.19956,77.70688,,
181210,42715,12,1,3,571,NULL,NULL,NULL,10/26/2013 19:45,10/27/2013,0,0,10/26/2013 18:03,12.95185,77.69642,NULL,NULL,,
181216,37792,12,6,3,1282,NULL,NULL,NULL,10/27/2013 13:00,10/27/2013,1,0,10/26/2013 18:24,12.959687,77.747099,NULL,NULL,,
181219,46306,12,4,3,1192,NULL,NULL,NULL,10/27/2013 8:30,10/27/2013,0,1,10/26/2013 18:30,12.97677,77.5727,NULL,NULL,,
181220,46307,12,NULL,2,601,393,15,NULL,10/27/2013 8:00,10/27/2013,0,0,10/26/2013 18:35,13.02434,77.56593,13.19956,77.70688,,
181226,41562,12,NULL,2,625,393,15,NULL,10/31/2013 3:30,10/31/2013,1,0,10/26/2013 18:59,12.95431,77.6553,13.19956,77.70688,,
181229,30395,12,NULL,2,776,849,15,NULL,10/26/2013 20:00,10/26/2013,0,0,10/26/2013 19:14,13.01508,77.67796,12.95434,77.60072,,
181232,23775,12,2,3,1217,NULL,NULL,NULL,10/27/2013 12:30,10/27/2013,1,0,10/26/2013 19:31,13.04937,77.51179,NULL,NULL,,
181236,46316,12,2,3,949,NULL,NULL,NULL,10/27/2013 9:00,10/27/2013,0,0,10/26/2013 20:08,12.98275,77.61582,NULL,NULL,,
181240,46320,65,NULL,1,136,NULL,15,55,11/3/2013 4:00,11/5/2013,0,0,10/26/2013 20:30,12.90796,77.62418,NULL,NULL,,
181252,46326,12,NULL,2,353,105,15,NULL,10/27/2013 8:00,10/27/2013,0,0,10/26/2013 21:16,13.03241,77.59914,13.01766,77.64503,,
181254,46327,12,NULL,2,157,393,15,NULL,11/1/2013 5:00,11/1/2013,1,0,10/26/2013 21:29,13.00858,77.66079,13.19956,77.70688,,
181271,34596,12,NULL,2,1017,585,15,NULL,10/27/2013 18:00,10/27/2013,0,1,10/27/2013 0:52,13.11084,77.60074,12.97677,77.5727,,
181274,46340,89,NULL,2,393,1261,15,NULL,10/27/2013 17:00,10/27/2013,1,0,10/27/2013 2:28,13.19956,77.70688,13.08324,77.480214,,
181276,21666,12,NULL,2,1384,293,15,NULL,10/27/2013 8:30,10/27/2013,0,0,10/27/2013 6:53,13.02853,77.54625,12.849482,77.663187,,
181280,46347,12,NULL,2,455,1010,15,NULL,10/27/2013 9:00,10/27/2013,0,0,10/27/2013 8:11,12.999874,77.67812,12.96691,77.74935,,
181281,46348,89,NULL,2,171,393,15,NULL,10/27/2013 13:30,10/27/2013,1,0,10/27/2013 8:14,12.98479,77.66128,13.19956,77.70688,,
181283,46349,89,NULL,2,945,1032,15,NULL,10/27/2013 12:00,10/27/2013,1,0,10/27/2013 8:22,12.92089,77.63354,12.913301,77.685592,,
181285,46351,28,NULL,2,1311,768,15,NULL,10/27/2013 15:00,10/27/2013,1,0,10/27/2013 8:42,12.956163,77.73416,12.98999,77.55332,,
181288,46353,12,2,3,1323,NULL,NULL,NULL,10/27/2013 11:00,10/27/2013,0,0,10/27/2013 8:47,12.869805,77.653211,NULL,NULL,,
181300,46360,12,NULL,2,505,393,15,NULL,10/28/2013 3:00,10/28/2013,1,0,10/27/2013 9:46,13.00154,77.52962,13.19956,77.70688,,
181301,5885,12,NULL,2,1142,768,15,NULL,10/27/2013 11:30,10/27/2013,0,0,10/27/2013 10:06,13.03369,77.62821,12.98999,77.55332,,
181309,46364,91,NULL,2,157,393,15,NULL,10/29/2013 4:30,10/29/2013,1,0,10/27/2013 10:59,13.00858,77.66079,13.19956,77.70688,,
181315,46370,12,4,3,571,NULL,NULL,NULL,10/27/2013 12:15,10/27/2013,0,0,10/27/2013 11:38,12.95185,77.69642,NULL,NULL,,
181316,46372,12,NULL,2,417,393,15,NULL,10/28/2013 6:15,10/28/2013,0,1,10/27/2013 11:56,12.96539,77.65863,13.19956,77.70688,,
181323,46375,12,NULL,2,590,1372,15,NULL,10/28/2013 4:00,10/28/2013,1,0,10/27/2013 12:19,13.00826,77.56433,13.366072,77.683112,,
181345,46388,12,NULL,2,393,1165,15,NULL,10/28/2013 8:30,10/28/2013,0,0,10/27/2013 14:55,13.19956,77.70688,12.990947,77.687112,,
181352,33760,12,2,3,466,NULL,NULL,NULL,10/28/2013 8:30,10/28/2013,0,0,10/27/2013 15:19,13.017436,77.64458,NULL,NULL,,
181354,38352,28,NULL,2,292,393,15,NULL,10/28/2013 4:00,10/28/2013,1,0,10/27/2013 15:56,12.93944,77.62923,13.19956,77.70688,,
181355,42074,12,1,3,273,NULL,NULL,NULL,10/27/2013 19:00,10/28/2013,1,0,10/27/2013 16:04,13.00775,77.67357,NULL,NULL,,
181369,1821,90,NULL,2,1384,1153,15,NULL,10/27/2013 19:30,10/27/2013,0,0,10/27/2013 17:35,13.02853,77.54625,12.87153,77.60206,,
181375,33271,12,NULL,2,1192,58,15,NULL,10/28/2013 1:00,10/28/2013,0,0,10/27/2013 17:51,12.97677,77.5727,12.88963,77.60119,,
181382,45631,89,NULL,2,791,1395,15,NULL,10/27/2013 20:45,10/28/2013,1,0,10/27/2013 18:13,13.00453,77.61717,13.005603,77.628214,,
181383,46402,85,NULL,2,142,1393,15,NULL,10/28/2013 17:00,10/28/2013,0,0,10/27/2013 18:17,12.91281,77.60923,13.19966,77.70688,,
181391,46408,12,NULL,2,452,1165,15,NULL,10/27/2013 22:45,10/28/2013,0,0,10/27/2013 18:58,12.95278,77.59088,12.990947,77.687112,,
181394,43587,12,NULL,2,330,585,15,NULL,10/28/2013 15:45,10/28/2013,1,0,10/27/2013 19:44,12.858833,77.589127,12.97677,77.5727,,
181397,34543,12,NULL,2,788,393,15,NULL,10/28/2013 22:00,10/28/2013,0,0,10/27/2013 20:04,12.92471,77.49867,13.19956,77.70688,,
181401,46414,12,NULL,2,142,393,15,NULL,10/28/2013 4:15,10/28/2013,1,0,10/27/2013 20:11,12.91281,77.60923,13.19956,77.70688,,
181402,46415,89,NULL,2,61,393,15,NULL,10/28/2013 4:30,10/28/2013,0,0,10/27/2013 20:13,12.96298,77.71229,13.19956,77.70688,,
181408,28824,12,NULL,2,1147,784,15,NULL,10/28/2013 7:15,10/28/2013,0,0,10/27/2013 20:37,13.03064,77.6491,12.96634,77.60709,,
181410,40064,12,NULL,2,963,353,15,NULL,10/28/2013 19:00,10/28/2013,0,0,10/27/2013 20:45,12.99111,77.59204,13.03241,77.59914,,
181423,44638,12,NULL,2,187,1069,15,NULL,10/28/2013 7:45,10/28/2013,1,0,10/27/2013 21:40,12.95892,77.5277,12.949764,77.643524,,
181425,33002,12,1,3,1026,NULL,NULL,NULL,10/28/2013 10:30,10/28/2013,0,0,10/27/2013 21:57,13.10482,77.57631,NULL,NULL,,
181426,46027,12,4,3,1087,NULL,NULL,NULL,10/28/2013 10:00,10/28/2013,1,0,10/27/2013 22:11,12.909579,77.638063,NULL,NULL,,
181430,29648,12,6,3,448,NULL,NULL,NULL,10/28/2013 8:00,10/28/2013,0,0,10/27/2013 22:44,12.92732,77.63575,NULL,NULL,,
181437,29648,12,6,3,308,NULL,NULL,NULL,10/28/2013 8:45,10/28/2013,0,0,10/27/2013 23:06,12.99049,77.69798,NULL,NULL,,
181441,46433,12,NULL,2,1096,393,15,NULL,10/28/2013 8:15,10/28/2013,1,0,10/27/2013 23:12,12.96519,77.71932,13.19956,77.70688,,
181450,16447,12,6,3,171,NULL,NULL,NULL,10/28/2013 8:00,10/28/2013,1,0,10/28/2013 0:06,12.98479,77.66128,NULL,NULL,,
181453,46438,12,NULL,2,1147,1384,15,NULL,10/28/2013 9:00,10/28/2013,0,0,10/28/2013 0:10,13.03064,77.6491,13.02853,77.54625,,
181459,46215,12,NULL,2,611,1393,15,NULL,10/28/2013 3:15,10/28/2013,0,0,10/28/2013 3:05,12.99254,77.5948,13.19966,77.70688,,
181460,46360,12,NULL,2,393,505,15,NULL,11/8/2013 13:00,11/8/2013,1,0,10/28/2013 4:56,13.19956,77.70688,13.00154,77.52962,,
181469,46447,12,1,3,471,NULL,NULL,NULL,10/28/2013 9:45,10/28/2013,0,0,10/28/2013 8:48,13.01854,77.63524,NULL,NULL,,
181474,46450,12,1,3,293,NULL,NULL,NULL,10/28/2013 13:00,10/28/2013,0,0,10/28/2013 9:45,12.849482,77.663187,NULL,NULL,,
181486,44155,12,NULL,2,1322,393,15,NULL,10/28/2013 14:30,10/28/2013,1,0,10/28/2013 11:18,12.889133,77.639811,13.19956,77.70688,,
181496,46461,12,NULL,2,571,393,15,NULL,10/29/2013 3:00,10/29/2013,0,0,10/28/2013 11:55,12.95185,77.69642,13.19956,77.70688,,
181497,46462,65,NULL,2,1322,393,15,NULL,11/5/2013 6:30,11/5/2013,1,0,10/28/2013 12:01,12.889133,77.639811,13.19956,77.70688,,
181501,46465,12,NULL,2,1071,393,15,NULL,10/28/2013 16:30,10/28/2013,1,0,10/28/2013 12:32,12.937585,77.694433,13.19956,77.70688,,
181512,46468,85,NULL,2,471,1384,15,NULL,10/28/2013 16:00,10/28/2013,0,0,10/28/2013 13:15,13.01854,77.63524,13.02853,77.54625,,
181513,45357,12,6,3,1323,NULL,NULL,NULL,10/28/2013 17:00,10/28/2013,1,0,10/28/2013 13:18,12.869805,77.653211,NULL,NULL,,
181518,20980,12,6,3,293,NULL,NULL,NULL,10/28/2013 16:30,10/28/2013,1,0,10/28/2013 14:08,12.849482,77.663187,NULL,NULL,,
181522,24145,12,1,3,149,NULL,NULL,NULL,10/29/2013 9:45,10/29/2013,0,0,10/28/2013 14:35,12.93022,77.56039,NULL,NULL,,
181530,46474,12,NULL,2,321,1159,15,NULL,10/28/2013 17:30,10/28/2013,0,0,10/28/2013 15:58,12.97713,77.53757,12.90163,77.582,,
181533,46475,12,4,3,420,NULL,NULL,NULL,10/29/2013 10:00,10/29/2013,0,0,10/28/2013 16:22,12.94396,77.51043,NULL,NULL,,
181542,46479,90,NULL,2,393,912,15,NULL,10/29/2013 5:00,10/29/2013,1,0,10/28/2013 16:48,13.19956,77.70688,12.92645,77.61206,,
181545,46481,85,NULL,2,410,452,15,NULL,10/28/2013 22:45,10/28/2013,1,0,10/28/2013 17:05,13.05121,77.54113,12.95278,77.59088,,
181549,46482,12,NULL,2,1032,393,15,NULL,10/30/2013 16:30,10/30/2013,1,0,10/28/2013 17:53,12.913301,77.685592,13.19956,77.70688,,
181553,46484,12,NULL,2,168,466,15,NULL,10/30/2013 7:15,10/30/2013,0,0,10/28/2013 18:13,12.99313,77.59828,13.017436,77.64458,,
181556,41736,12,NULL,2,458,1192,15,NULL,10/30/2013 10:45,10/30/2013,1,0,10/28/2013 18:30,13.00037,77.72746,12.97677,77.5727,,
181557,46487,12,NULL,2,585,625,15,NULL,10/28/2013 20:30,10/28/2013,0,0,10/28/2013 18:30,12.97677,77.5727,12.95431,77.6553,,
181561,45975,85,NULL,2,571,393,15,NULL,10/29/2013 14:15,10/29/2013,1,0,10/28/2013 18:38,12.95185,77.69642,13.19956,77.70688,,
181562,46488,12,NULL,2,1010,393,15,NULL,10/29/2013 5:00,10/29/2013,0,0,10/28/2013 18:41,12.96691,77.74935,13.19956,77.70688,,
181567,46492,65,NULL,2,1384,1388,15,NULL,10/29/2013 8:30,10/29/2013,0,0,10/28/2013 18:51,13.02853,77.54625,12.919722,77.592806,,
181573,21479,12,NULL,2,1136,393,15,NULL,10/30/2013 5:00,10/30/2013,1,0,10/28/2013 19:33,12.99049,77.69798,13.19956,77.70688,,
181577,694,90,NULL,2,949,393,15,NULL,10/29/2013 8:00,10/29/2013,0,1,10/28/2013 19:51,12.98275,77.61582,13.19956,77.70688,,
181582,46500,12,3,3,410,NULL,NULL,NULL,10/29/2013 10:00,10/29/2013,0,1,10/28/2013 20:08,13.05121,77.54113,NULL,NULL,,
181586,19351,12,6,3,1311,NULL,NULL,NULL,10/29/2013 12:30,10/29/2013,1,0,10/28/2013 20:32,12.956163,77.73416,NULL,NULL,,
181589,28979,12,NULL,2,1089,25,15,NULL,10/29/2013 7:30,10/29/2013,0,0,10/28/2013 20:50,12.99517,77.731147,12.98059,77.57475,,
181590,36717,12,NULL,2,344,292,15,NULL,10/29/2013 18:45,10/29/2013,0,0,10/28/2013 20:57,12.94788,77.67092,12.93944,77.62923,,
181591,46505,12,NULL,2,58,393,15,NULL,10/29/2013 4:00,10/29/2013,0,0,10/28/2013 21:08,12.88963,77.60119,13.19956,77.70688,,
181600,46511,12,NULL,2,1191,393,15,NULL,10/29/2013 8:45,10/29/2013,0,0,10/28/2013 22:00,13.03017,77.56684,13.19956,77.70688,,
181608,46518,12,NULL,2,1036,393,15,NULL,10/29/2013 5:00,10/29/2013,0,0,10/28/2013 22:38,12.925568,77.580568,13.19956,77.70688,,
181611,46520,24,NULL,2,832,393,15,NULL,10/29/2013 6:45,10/29/2013,0,0,10/28/2013 23:28,12.88019,77.64558,13.19956,77.70688,,
181616,46524,24,NULL,2,393,730,15,NULL,10/29/2013 9:30,10/29/2013,0,0,10/28/2013 23:59,13.19956,77.70688,13.03386,77.51269,,
181622,46525,12,NULL,1,393,NULL,15,146,10/29/2013 18:00,10/29/2013,0,0,10/29/2013 0:57,13.19956,77.70688,NULL,NULL,,
181623,46526,12,NULL,2,575,393,15,NULL,10/29/2013 4:15,10/29/2013,0,0,10/29/2013 1:09,13.03017,77.56684,13.19956,77.70688,,
181625,45065,12,NULL,2,393,330,15,NULL,10/29/2013 4:30,10/29/2013,0,0,10/29/2013 3:31,13.19956,77.70688,12.858833,77.589127,,
181630,35384,12,6,3,344,NULL,NULL,NULL,10/29/2013 17:00,10/29/2013,1,0,10/29/2013 8:12,12.94788,77.67092,NULL,NULL,,
181632,44870,12,NULL,2,145,776,15,NULL,10/29/2013 10:30,10/29/2013,1,0,10/29/2013 8:18,12.99067,77.65587,13.01508,77.67796,,
181634,28883,89,NULL,2,540,393,15,NULL,11/1/2013 13:30,11/1/2013,1,0,10/29/2013 8:47,12.92768,77.62664,13.19956,77.70688,,
181638,40713,12,NULL,2,625,585,15,NULL,10/29/2013 17:00,10/29/2013,1,0,10/29/2013 9:41,12.95431,77.6553,12.97677,77.5727,,
181640,46535,12,NULL,2,293,1262,15,NULL,10/29/2013 13:30,10/29/2013,0,0,10/29/2013 9:56,12.849482,77.663187,12.81575,77.68465,,
181641,44498,90,NULL,2,590,393,15,NULL,10/29/2013 15:45,10/29/2013,0,0,10/29/2013 10:04,13.00826,77.56433,13.19956,77.70688,,
181643,46536,89,NULL,2,776,585,15,NULL,10/29/2013 12:00,10/29/2013,0,0,10/29/2013 10:11,13.01508,77.67796,12.97677,77.5727,,
181645,46537,12,NULL,2,1135,393,15,NULL,10/31/2013 5:30,10/31/2013,1,0,10/29/2013 10:14,13.00775,77.67357,13.19956,77.70688,,
181652,46543,12,NULL,1,1336,NULL,15,24,10/29/2013 12:00,10/29/2013,0,0,10/29/2013 10:33,12.988325,77.594263,NULL,NULL,,
181653,24042,89,NULL,2,83,393,15,NULL,10/30/2013 3:45,10/30/2013,0,0,10/29/2013 10:38,12.92415,77.67229,13.19956,77.70688,,
181661,45636,12,NULL,2,1038,393,15,NULL,10/31/2013 4:15,10/31/2013,1,0,10/29/2013 11:12,12.981266,77.637162,13.19956,77.70688,,
181664,46547,12,NULL,2,1306,393,15,NULL,10/31/2013 12:45,10/31/2013,1,0,10/29/2013 11:27,12.976844,77.718582,13.19956,77.70688,,
181668,46550,12,NULL,2,293,585,15,NULL,10/29/2013 18:15,10/29/2013,0,0,10/29/2013 11:35,12.849482,77.663187,12.97677,77.5727,,
181678,34420,12,NULL,2,83,572,15,NULL,10/29/2013 22:45,10/29/2013,0,0,10/29/2013 12:23,12.92415,77.67229,12.91873,77.61494,,
181689,46565,12,3,3,393,NULL,NULL,NULL,10/30/2013 8:00,10/30/2013,1,0,10/29/2013 13:18,13.19956,77.70688,NULL,NULL,,
181694,46568,89,NULL,2,1371,1237,15,NULL,10/29/2013 19:00,10/29/2013,0,0,10/29/2013 13:52,13.000418,77.674835,12.92645,77.61206,,
181711,46577,12,NULL,2,1232,585,15,NULL,10/30/2013 20:30,10/30/2013,1,0,10/29/2013 15:35,12.88019,77.64558,12.97677,77.5727,,
181717,46582,12,NULL,2,1247,585,15,NULL,10/30/2013 4:15,10/30/2013,1,0,10/29/2013 15:57,12.96691,77.74935,12.97677,77.5727,,
181729,43489,12,1,3,58,NULL,NULL,NULL,10/30/2013 9:45,10/30/2013,0,0,10/29/2013 17:33,12.88963,77.60119,NULL,NULL,,
181732,46589,12,NULL,2,1017,793,15,NULL,10/30/2013 16:15,10/30/2013,0,0,10/29/2013 17:56,13.11084,77.60074,13.02239,77.59492,,
181735,33084,12,NULL,2,1133,393,15,NULL,10/30/2013 13:15,10/30/2013,0,0,10/29/2013 18:26,12.9744,77.69183,13.19956,77.70688,,
181742,44960,12,NULL,2,784,988,15,NULL,10/29/2013 22:30,10/29/2013,1,0,10/29/2013 18:57,12.96634,77.60709,12.95365,77.62137,,
181746,33369,12,NULL,2,667,1281,15,NULL,10/29/2013 20:00,10/29/2013,0,0,10/29/2013 19:29,12.97165,77.51316,12.934634,77.611283,,
181750,43556,12,NULL,2,142,585,15,NULL,10/30/2013 9:30,10/30/2013,0,0,10/29/2013 19:39,12.91281,77.60923,12.97677,77.5727,,
181756,46602,12,NULL,2,197,393,15,NULL,10/30/2013 10:00,10/30/2013,1,0,10/29/2013 20:00,12.9119,77.54682,13.19956,77.70688,,
181760,46605,12,NULL,2,293,832,15,NULL,10/29/2013 21:45,10/29/2013,0,1,10/29/2013 20:13,12.849482,77.663187,12.88019,77.64558,,
181761,30057,12,NULL,2,1021,393,15,NULL,10/30/2013 7:30,10/30/2013,0,0,10/29/2013 20:25,13.02853,77.54625,13.19956,77.70688,,
181770,36369,12,NULL,2,271,393,15,NULL,10/30/2013 4:45,10/30/2013,1,0,10/29/2013 21:14,12.95641,77.64076,13.19956,77.70688,,
181776,44549,12,NULL,2,767,1084,15,NULL,10/31/2013 17:30,10/31/2013,0,0,10/29/2013 21:21,12.9122,77.51043,12.892657,77.581866,,
181778,46615,12,NULL,1,1388,NULL,15,110,10/30/2013 5:30,10/30/2013,1,0,10/29/2013 21:30,12.919722,77.592806,NULL,NULL,,
181789,2807,12,NULL,2,1282,293,15,NULL,10/30/2013 7:30,10/30/2013,0,0,10/29/2013 22:12,12.959687,77.747099,12.849482,77.663187,,
181790,27043,12,2,3,1334,NULL,NULL,NULL,10/30/2013 8:45,10/30/2013,1,0,10/29/2013 22:17,13.050994,77.593661,NULL,NULL,,
181793,45186,89,NULL,2,1038,1384,15,NULL,10/30/2013 6:15,10/30/2013,1,0,10/29/2013 22:48,12.981266,77.637162,13.02853,77.54625,,
181798,46626,12,NULL,2,561,168,15,NULL,10/30/2013 16:15,10/30/2013,1,0,10/29/2013 23:06,13.00983,77.62967,12.99313,77.59828,,
181806,18915,23,NULL,2,1141,1250,15,NULL,10/30/2013 8:30,10/30/2013,0,0,10/29/2013 23:31,12.91028,77.64512,13.02853,77.54625,,
181815,46637,89,NULL,2,1136,393,15,NULL,11/2/2013 5:15,11/2/2013,0,0,10/30/2013 0:37,12.99049,77.69798,13.19956,77.70688,,
181816,25708,23,NULL,2,541,393,15,NULL,10/30/2013 7:00,10/30/2013,1,0,10/30/2013 0:37,12.93524,77.61997,13.19956,77.70688,,
181819,42658,12,1,3,409,NULL,NULL,NULL,10/30/2013 7:00,10/30/2013,0,0,10/30/2013 0:54,13.07746,77.60668,NULL,NULL,,
